,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
982,BRA,Brazil,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,units,,,2.03,E,Estimated value
983,CHL,Chile,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,units,,,1.65,E,Estimated value
984,EST,Estonia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,units,,,4.2,,
985,ISR,Israel,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,units,,,0.85,,
986,RUS,Russia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,units,,,1.75,,
987,SVN,Slovenia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,units,,,4.89,,
988,OECD,OECD - Total,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,units,,,2.79,,
989,AUS,Australia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.0105172759999999,,
990,AUT,Austria,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.134177698,,
991,BEL,Belgium,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,3.713337319,,
992,CAN,Canada,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,0.8243151209999999,,
993,CZE,Czech Republic,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,3.848495779,,
994,DNK,Denmark,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,2.000832569,,
995,FIN,Finland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.374112987,,
996,FRA,France,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,3.895667053,,
997,DEU,Germany,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,2.167391179,,
998,GRC,Greece,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,21.45538744,,
999,HUN,Hungary,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,5.0175948219999995,,
1000,ISL,Iceland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.084049828,,
1001,IRL,Ireland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,5.609297842999999,,
1002,ITA,Italy,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,7.5043155729999995,,
1003,JPN,Japan,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.0756405409999998,,
1004,KOR,Korea,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,0.006482081999999999,,
1005,LUX,Luxembourg,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.943470073,,
1006,MEX,Mexico,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,0.086765421,,
1007,NLD,Netherlands,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,2.208210809,,
1008,NZL,New Zealand,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,0.7343215240000001,,
1009,NOR,Norway,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,0.24674103100000003,,
1010,POL,Poland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,4.1276398610000005,,
1011,PRT,Portugal,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,8.984723231,,
1012,SVK,Slovak Republic,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,9.436801229,,
1013,ESP,Spain,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,13.47287476,,
1014,SWE,Sweden,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.180842575,,
1015,CHE,Switzerland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.6683676159999998,,
1016,TUR,Turkey,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,3.686043148,,
1017,GBR,United Kingdom,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,2.212883879,,
1018,USA,United States,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.791424162,,
1019,BRA,Brazil,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.875869653,E,Estimated value
1020,CHL,Chile,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.496420206,E,Estimated value
1021,EST,Estonia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,3.434804239,,
1022,ISR,Israel,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,0.726055894,,
1023,RUS,Russia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,1.636982524,,
1024,SVN,Slovenia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,5.456536043,,
1025,OECD,OECD - Total,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,units,,,2.796370965,,
1026,AUS,Australia,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.61,E,Estimated value
1027,AUT,Austria,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.73,E,Estimated value
1028,BEL,Belgium,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,2.28,E,Estimated value
1029,CAN,Canada,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.64,E,Estimated value
1030,CZE,Czech Republic,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.27,E,Estimated value
1031,DNK,Denmark,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.14,E,Estimated value
1032,FIN,Finland,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.93,E,Estimated value
1033,FRA,France,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,2.39,E,Estimated value
1034,DEU,Germany,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.1,E,Estimated value
1035,GRC,Greece,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,13.85,E,Estimated value
1036,HUN,Hungary,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,2.04,E,Estimated value
1037,ISL,Iceland,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.8,E,Estimated value
1038,IRL,Ireland,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,4.42,E,Estimated value
1039,ITA,Italy,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,4.23,E,Estimated value
1040,JPN,Japan,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.33,E,Estimated value
1041,KOR,Korea,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.01,E,Estimated value
1042,LUX,Luxembourg,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.1,E,Estimated value
1043,MEX,Mexico,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.09,E,Estimated value
1044,NLD,Netherlands,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.37,E,Estimated value
1045,NZL,New Zealand,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.51,E,Estimated value
1046,NOR,Norway,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.16,E,Estimated value
1047,POL,Poland,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,2.1,E,Estimated value
1048,PRT,Portugal,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,7.37,E,Estimated value
1049,SVK,Slovak Republic,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,4.82,E,Estimated value
1050,ESP,Spain,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,7.97,E,Estimated value
1051,SWE,Sweden,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.75,E,Estimated value
1052,CHE,Switzerland,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.04,E,Estimated value
1053,TUR,Turkey,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,2.53,E,Estimated value
1054,GBR,United Kingdom,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.1,E,Estimated value
1055,USA,United States,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.1,E,Estimated value
1056,BRA,Brazil,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.98,E,Estimated value
1057,CHL,Chile,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.08,E,Estimated value
1058,EST,Estonia,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,2.64,E,Estimated value
1059,ISR,Israel,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,0.54,E,Estimated value
1060,RUS,Russia,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.11,E,Estimated value
1061,SVN,Slovenia,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,3.16,E,Estimated value
1062,OECD,OECD - Total,JE_LTUR,Long-term unemployment rate,L,Value,HGH,High,PC,Percentage,0,units,,,1.76,E,Estimated value
1063,AUS,Australia,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,1.81,E,Estimated value
1064,AUT,Austria,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,2.39,E,Estimated value
1065,BEL,Belgium,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,7.36,E,Estimated value
1066,CAN,Canada,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,1.94,E,Estimated value
1067,CZE,Czech Republic,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,11.7,E,Estimated value
1068,DNK,Denmark,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,2.91,E,Estimated value
1069,FIN,Finland,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,3.77,E,Estimated value
1070,FRA,France,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,6.61,E,Estimated value
1071,DEU,Germany,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,5.48,E,Estimated value
1072,GRC,Greece,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,20.53,E,Estimated value
1073,HUN,Hungary,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,12.14,E,Estimated value
1074,ISL,Iceland,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,1.55,E,Estimated value
1075,IRL,Ireland,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,13.46,E,Estimated value
1076,ITA,Italy,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,9.21,E,Estimated value
1077,JPN,Japan,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,2.1,E,Estimated value
1078,KOR,Korea,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,0.01,E,Estimated value
1079,LUX,Luxembourg,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,3.13,E,Estimated value
1080,MEX,Mexico,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,0.07,E,Estimated value
1081,NLD,Netherlands,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,3.78,E,Estimated value
1082,NZL,New Zealand,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,1.15,E,Estimated value
1083,NOR,Norway,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,0.77,E,Estimated value
1084,POL,Poland,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,7.77,E,Estimated value
1085,PRT,Portugal,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,10.38,E,Estimated value
1086,SVK,Slovak Republic,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,28.73,E,Estimated value
1087,ESP,Spain,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,17.14,E,Estimated value
1088,SWE,Sweden,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,3.56,E,Estimated value
1089,CHE,Switzerland,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,3.62,E,Estimated value
1090,TUR,Turkey,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,2.33,E,Estimated value
1091,GBR,United Kingdom,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,3.58,E,Estimated value
1092,USA,United States,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,4.54,E,Estimated value
1093,BRA,Brazil,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,2.09,E,Estimated value
1094,CHL,Chile,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,1.86,E,Estimated value
1095,EST,Estonia,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,6.97,E,Estimated value
1096,ISR,Israel,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,1.43,E,Estimated value
1097,RUS,Russia,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,3.33,E,Estimated value
1098,SVN,Slovenia,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,9.6,E,Estimated value
1099,OECD,OECD - Total,JE_LTUR,Long-term unemployment rate,L,Value,LW,Low,PC,Percentage,0,units,,,4.65,E,Estimated value
1100,AUS,Australia,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,50449.0,,
1101,AUT,Austria,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,45199.0,,
1102,BEL,Belgium,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,48082.0,,
1103,CAN,Canada,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,46911.0,,
1104,CZE,Czech Republic,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,20338.0,,
1105,DNK,Denmark,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,48347.0,,
1106,FIN,Finland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,40060.0,,
1107,FRA,France,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,40242.0,,
1108,DEU,Germany,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,43682.0,,
1109,GRC,Greece,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,25503.0,,
1110,HUN,Hungary,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,20948.0,,
1111,ISL,Iceland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,55716.0,E,Estimated value
1112,IRL,Ireland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,49506.0,,
1113,ITA,Italy,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,34561.0,,
1114,JPN,Japan,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,35405.0,,
1115,KOR,Korea,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,36354.0,,
1116,LUX,Luxembourg,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,56021.0,,
1117,MEX,Mexico,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,16193.0,E,Estimated value
1118,NLD,Netherlands,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,47590.0,,
1119,NZL,New Zealand,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,35609.0,,
1120,NOR,Norway,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,50282.0,,
1121,POL,Poland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,22655.0,,
1122,PRT,Portugal,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,23688.0,,
1123,SVK,Slovak Republic,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,20307.0,,
1124,ESP,Spain,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,34824.0,,
1125,SWE,Sweden,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,40818.0,,
1126,CHE,Switzerland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,54236.0,,
1127,TUR,Turkey,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,16919.0,E,Estimated value
1128,GBR,United Kingdom,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,41192.0,,
1129,USA,United States,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,56340.0,,
1130,BRA,Brazil,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,17177.0,E,Estimated value
1131,CHL,Chile,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,22101.0,E,Estimated value
1132,EST,Estonia,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,18944.0,,
1133,ISR,Israel,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,28817.0,,
1134,RUS,Russia,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,20885.0,E,Estimated value
1135,SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,32037.0,,
1136,OECD,OECD - Total,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,units,,,36118.0,,
1137,AUS,Australia,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,54780.0,,
1138,AUT,Austria,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,49141.0,E,Estimated value
1139,BEL,Belgium,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,48997.0,E,Estimated value
1140,CAN,Canada,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,51004.0,,
1141,CZE,Czech Republic,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,22496.0,,
1142,DNK,Denmark,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,50775.0,E,Estimated value
1143,FIN,Finland,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,44665.0,E,Estimated value
1144,FRA,France,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,43669.0,E,Estimated value
1145,DEU,Germany,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,46582.0,E,Estimated value
1146,GRC,Greece,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,26660.0,E,Estimated value
1147,HUN,Hungary,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,23000.0,,
1148,ISL,Iceland,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,62276.0,E,Estimated value
1149,IRL,Ireland,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,53215.0,E,Estimated value
1150,ITA,Italy,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,36634.0,E,Estimated value
1151,JPN,Japan,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,39033.0,,
1152,KOR,Korea,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,41373.0,,
1153,LUX,Luxembourg,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,57792.0,E,Estimated value
1154,MEX,Mexico,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,16849.0,E,Estimated value
1155,NLD,Netherlands,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,49210.0,E,Estimated value
1156,NZL,New Zealand,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,35609.0,,
1157,NOR,Norway,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,53593.0,,
1158,POL,Poland,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,24709.0,E,Estimated value
1159,PRT,Portugal,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,25112.0,E,Estimated value
1160,SVK,Slovak Republic,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,22460.0,,
1161,ESP,Spain,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,35987.0,E,Estimated value
1162,SWE,Sweden,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,44432.0,E,Estimated value
1163,CHE,Switzerland,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,58309.0,E,Estimated value
1164,TUR,Turkey,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,16870.0,E,Estimated value
1165,GBR,United Kingdom,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,44937.0,,
1166,USA,United States,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,62473.0,,
1167,BRA,Brazil,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,18433.0,E,Estimated value
1168,CHL,Chile,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,23192.0,E,Estimated value
1169,EST,Estonia,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,21874.0,E,Estimated value
1170,ISR,Israel,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,32418.0,E,Estimated value
1171,RUS,Russia,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,22419.0,E,Estimated value
1172,SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,33249.0,E,Estimated value
1173,OECD,OECD - Total,JE_PEARN,Personal earnings,L,Value,MN,Men,USD,US Dollar,0,units,,,40250.0,E,Estimated value
1174,AUS,Australia,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,43065.0,,
1175,AUT,Austria,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,37852.0,E,Estimated value
1176,BEL,Belgium,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,45440.0,E,Estimated value
1177,CAN,Canada,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,42006.0,,
1178,CZE,Czech Republic,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,17655.0,,
1179,DNK,Denmark,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,43918.0,E,Estimated value
1180,FIN,Finland,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,35249.0,E,Estimated value
1181,FRA,France,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,35229.0,E,Estimated value
1182,DEU,Germany,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,38456.0,E,Estimated value
1183,GRC,Greece,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,23917.0,E,Estimated value
1184,HUN,Hungary,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,18765.0,,
1185,ISL,Iceland,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,47790.0,E,Estimated value
1186,IRL,Ireland,JE_PEARN,Personal earnings,L,Value,WMN,Women,USD,US Dollar,0,units,,,43047.0,E,Estimated value
