Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,customer X,customer Y,store X,store Y
1/5/2008 7:02,29,E1 1BJ,E2 0RY,435,15,4,1,2,No,120,Yes,534884,181833,535652,182961
1/5/2008 7:10,57,E3 4QS,SE1 2BN,400,15,4,2,1.5,No,40,Yes,536331,182477,534057,179682
1/5/2008 7:14,27,SE1 1ER,SW1V 4QQ,415,15,4,1,2,No,80,Yes,532269,179932,528924,178440
1/5/2008 7:16,63,EC2V 5BT,SE1 2BN,520,15,4,2,1.5,No,300,Yes,532599,181383,534057,179682
1/5/2008 7:35,345,WC1E 6JL,SW1V 4QQ,500,15,6,2,1.5,No,40,Yes,529447,182168,528924,178440
1/5/2008 7:36,198,E1 1BY,E2 0RY,450,15,5,2,1.5,Yes,120,No,534738,181859,535652,182961
1/5/2008 7:37,347,W1T 1NT,NW5 2QH,540,15,6,2,1.5,No,80,Yes,529506,181566,529248,185213
1/5/2008 7:44,222,EC1R 0EG,SW1P 3AU,455,15,5,2,2,No,120,No,531547,182175,529902,179641
1/5/2008 8:08,339,SW1V 1RY,SW1V 4QQ,560,15,6,2,1.5,Yes,80,Yes,529191,178633,528924,178440
1/5/2008 8:15,203,KT7 0JP,KT2 5AU,460,15,5,2,1.5,No,80,Yes,515121,166026,517917,170243
1/5/2008 8:25,294,SW3 2DY,SW1V 4QQ,480,15,6,1,1.5,Yes,120,No,527238,178835,528924,178440
1/5/2008 8:32,342,E1 7EX,SW1P 3AU,530,15,6,2,1.5,Yes,120,No,533646,181398,529902,179641
1/5/2008 8:33,293,W1W 7LQ,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,529017,181492,529248,185213
1/5/2008 8:34,221,WC1V 6LS,SW1V 4QQ,505,15,5,2,2,No,120,Yes,530737,181585,528924,178440
1/5/2008 9:12,315,EC4M 7DZ,SE1 2BN,515,15,6,1,2,No,80,Yes,531995,181242,534057,179682
1/5/2008 9:16,317,EC4Y 1DE,SW1P 3AU,535,15,6,1,2,No,120,Yes,531605,181157,529902,179641
1/5/2008 9:23,317,CR0 6PU,SW12 9HD,535,15,6,1,2,No,120,Yes,533582,166248,528739,173080
1/5/2008 9:25,317,SE1 7UT,SW1V 4QQ,535,15,6,1,2,No,120,Yes,530871,179610,528924,178440
1/5/2008 9:27,53,EC4V 6AA,SW1V 4QQ,480,15,4,2,1.5,Yes,120,Yes,531615,181136,528924,178440
1/5/2008 9:34,318,WC2A 3RJ,SW1V 4QQ,485,15,6,1,2,No,120,No,531018,181266,528924,178440
1/5/2008 9:39,149,EC2M 6SA,SE1 2BN,450,15,5,1,1.5,Yes,120,Yes,532705,181592,534057,179682
1/5/2008 9:44,52,EC2A 3PE,SW1P 3AU,410,15,4,2,1.5,Yes,80,No,533214,182566,529902,179641
1/5/2008 9:51,72,NW5 1SP,N3 1DH,515,15,4,2,2,Yes,300,No,528771,186041,525109,190628
1/5/2008 10:00,25,CR0 6PU,SW12 9HD,375,15,4,1,2,No,40,Yes,533582,166248,528739,173080
1/5/2008 10:04,308,E1W 2RW,E2 0RY,485,15,6,1,2,Yes,80,No,534892,180273,535652,182961
1/5/2008 10:05,61,E8 4QJ,E2 0RY,460,15,4,2,1.5,No,120,Yes,534536,183745,535652,182961
1/5/2008 10:19,212,SE19 1RX,SW12 9HD,455,15,5,2,2,Yes,80,No,533506,170705,528739,173080
1/5/2008 10:25,210,W14 8SZ,SW1V 4QQ,415,15,5,2,2,Yes,40,No,524359,178783,528924,178440
1/5/2008 10:25,67,NW1 0JH,SW1V 4QQ,485,15,4,2,2,Yes,80,Yes,529174,183469,528924,178440
1/5/2008 10:28,310,EC4Y 1DG,SE1 2BN,505,15,6,1,2,Yes,120,No,531563,181154,534057,179682
1/5/2008 10:30,294,W12 9ER,W10 6HQ,480,15,6,1,1.5,Yes,120,No,522131,179984,524190,181567
1/5/2008 10:35,313,E1 0ND,SE1 2BN,475,15,6,1,2,No,40,Yes,536058,181238,534057,179682
1/5/2008 10:43,340,CR0 6BE,SW18 1NN,510,15,6,2,1.5,Yes,80,No,533079,166183,525155,175180
1/5/2008 11:00,360,SE11 4XD,SE1 2BN,615,15,6,2,2,Yes,300,No,531440,178481,534057,179682
1/5/2008 11:01,72,SW13 0NR,W10 6HQ,515,15,4,2,2,Yes,300,No,521326,176150,524190,181567
1/5/2008 11:07,15,N7 0SJ,N17 6QA,470,15,4,1,1.5,No,300,Yes,530275,185525,533788,189994
1/5/2008 11:20,61,CR0 6PU,SW12 9HD,460,15,4,2,1.5,No,120,Yes,533582,166248,528739,173080
1/5/2008 11:21,313,W12 9DH,W4 3PH,475,15,6,1,2,No,40,Yes,522228,180066,519585,177640
1/5/2008 11:22,77,KT1 3DS,W4 3PH,485,15,4,2,2,No,120,Yes,518828,169123,519585,177640
1/5/2008 11:26,316,W10 6HQ,SW1P 3AU,465,15,6,1,2,No,80,No,524190,181567,529902,179641
1/5/2008 11:31,152,WC2E 9NG,SE1 2BN,460,15,5,1,1.5,Yes,300,No,530372,181181,534057,179682
1/5/2008 11:35,59,W1W 6DL,SW1P 3AU,440,15,4,2,1.5,No,80,Yes,529239,181791,529902,179641
1/5/2008 11:39,298,E1 1BJ,SE1 2BN,400,15,6,1,1.5,No,40,No,534884,181833,534057,179682
1/5/2008 11:41,14,CR0 1NA,CR7 8LE,360,15,4,1,1.5,No,120,No,532306,165280,532714,168302
1/5/2008 11:43,79,E8 1EJ,N17 6QA,545,15,4,2,2,No,300,Yes,534934,184806,533788,189994
1/5/2008 11:45,367,N1 8LU,E2 0RY,645,15,6,2,2,No,300,Yes,531957,183906,535652,182961
1/5/2008 11:45,221,SE13 6LE,E2 0RY,505,15,5,2,2,No,120,Yes,537995,174885,535652,182961
1/5/2008 11:49,354,SW7 4TE,W10 6HQ,495,15,6,2,2,Yes,40,No,526350,178695,524190,181567
1/5/2008 11:55,30,W10 6HQ,SW1P 3AU,385,15,4,1,2,No,120,No,524190,181567,529902,179641
1/5/2008 11:58,200,TW10 7DB,SW18 1NN,510,15,5,2,1.5,Yes,300,No,517922,172272,525155,175180
1/5/2008 12:00,213,SE6 4RE,SE8 3JD,525,15,5,2,2,Yes,120,Yes,537385,173593,537175,177885
1/5/2008 12:12,304,CR7 6AW,SW12 9HD,520,15,6,1,1.5,No,300,No,531239,167892,528739,173080
1/5/2008 12:22,303,NW3 1NT,W10 6HQ,570,15,6,1,1.5,No,300,Yes,527003,185771,524190,181567
1/5/2008 12:27,145,E2 0RY,SE8 3JD,390,15,5,1,1.5,Yes,40,Yes,535652,182961,537175,177885
1/5/2008 12:49,215,WC2H 9EB,SE1 2BN,585,15,5,2,2,Yes,300,Yes,530213,181172,534057,179682
1/5/2008 12:50,357,EC4V 2BA,SW1P 3AU,605,15,6,2,2,Yes,120,Yes,532381,180953,529902,179641
1/5/2008 12:57,51,SE20 7EU,SW12 9HD,460,15,4,2,1.5,Yes,80,Yes,535554,170144,528739,173080
1/5/2008 12:59,75,SE1 9JH,SE1 2BN,465,15,4,2,2,No,80,Yes,531825,180514,534057,179682
1/5/2008 13:03,74,SE19 2EZ,SE8 3JD,375,15,4,2,2,No,40,No,533543,170496,537175,177885
1/5/2008 13:12,8,NW1 4BX,SW1P 3AU,440,15,4,1,1.5,Yes,300,No,528842,182787,529902,179641
1/5/2008 13:17,80,W1U 1LP,NW5 2QH,495,15,4,2,2,No,300,No,528366,181154,529248,185213
1/5/2008 13:22,308,SE1 3QP,SW1P 3AU,485,15,6,1,2,Yes,80,No,533044,179895,529902,179641
1/5/2008 13:34,194,N20 8NX,N3 1DH,390,15,5,2,1.5,Yes,40,No,524931,193894,525109,190628
1/5/2008 13:38,301,WC2H 0EA,SW1V 4QQ,510,15,6,1,1.5,No,120,Yes,529827,181231,528924,178440
1/5/2008 13:40,364,SW8 2TH,SW1P 3AU,515,15,6,2,2,No,80,No,530249,177529,529902,179641
1/5/2008 13:42,149,N5 2LL,NW5 2QH,450,15,5,1,1.5,Yes,120,Yes,531921,186234,529248,185213
1/5/2008 13:45,197,WC2H 8EG,SW1P 3AU,500,15,5,2,1.5,Yes,120,Yes,530136,181426,529902,179641
1/5/2008 13:47,347,SW7 4TE,SW1P 3AU,540,15,6,2,1.5,No,80,Yes,526350,178695,529902,179641
1/5/2008 13:50,289,EC4V 2BA,SW1P 3AU,470,15,6,1,1.5,Yes,40,Yes,532381,180953,529902,179641
1/5/2008 14:01,51,N1 2DU,E2 0RY,460,15,4,2,1.5,Yes,80,Yes,531734,184059,535652,182961
1/5/2008 14:02,158,N1 0AX,SW1P 3AU,380,15,5,1,1.5,No,120,No,530352,183650,529902,179641
1/5/2008 14:11,214,SW17 9NG,CR7 8LE,475,15,5,2,2,Yes,120,No,527640,171230,532714,168302
1/5/2008 14:11,31,E1 7EX,SE1 2BN,495,15,4,1,2,No,300,Yes,533646,181398,534057,179682
1/5/2008 14:17,302,SE25 6NJ,CR7 8LE,460,15,6,1,1.5,No,120,No,533252,168091,532714,168302
1/5/2008 14:18,195,SE17 3EW,SE1 2BN,480,15,5,2,1.5,Yes,80,Yes,532040,178015,534057,179682
1/5/2008 14:27,171,E2 8QY,SE1 2BN,435,15,5,1,2,No,80,Yes,534333,183391,534057,179682
1/5/2008 14:27,70,EC4A 4DH,SE1 2BN,455,15,4,2,2,Yes,120,No,531589,181285,534057,179682
1/5/2008 14:30,342,NW1 4BX,NW5 2QH,530,15,6,2,1.5,Yes,120,No,528842,182787,529248,185213
1/5/2008 14:32,304,SE1 8QA,SE1 2BN,520,15,6,1,1.5,No,300,No,531417,179785,534057,179682
1/5/2008 14:54,353,WC2E 7NA,SW1P 3AU,545,15,6,2,2,Yes,40,Yes,530355,180753,529902,179641
1/5/2008 15:00,195,N17 6QA,N17 6QA,480,15,5,2,1.5,Yes,80,Yes,533788,189994,533788,189994
1/5/2008 15:01,224,E12 5DB,E7 8NW,515,15,5,2,2,No,300,No,541881,185957,541428,184515
1/5/2008 15:01,70,EC1V 9NU,SE1 2BN,455,15,4,2,2,Yes,120,No,532658,182636,534057,179682
1/5/2008 15:11,77,N1 6EB,SE1 2BN,485,15,4,2,2,No,120,Yes,532902,182695,534057,179682
1/5/2008 15:14,351,NW1 6DY,W10 6HQ,620,15,6,2,1.5,No,300,Yes,527702,182232,524190,181567
1/5/2008 15:18,51,NW1 6XE,W10 6HQ,460,15,4,2,1.5,Yes,80,Yes,527847,182144,524190,181567
1/5/2008 15:36,302,EC1M 6DR,SW1P 3AU,460,15,6,1,1.5,No,120,No,531773,181837,529902,179641
1/5/2008 15:40,203,NW5 1SP,NW5 2QH,460,15,5,2,1.5,No,80,Yes,528771,186041,529248,185213
1/5/2008 15:51,316,CR7 8RY,SW12 9HD,465,15,6,1,2,No,80,No,532498,168334,528739,173080
1/5/2008 15:57,352,W1H 5HE,W10 6HQ,570,15,6,2,1.5,No,300,No,527402,181468,524190,181567
1/5/2008 16:00,291,SE1 9AA,SW1V 4QQ,510,15,6,1,1.5,Yes,80,Yes,532585,180197,528924,178440
1/5/2008 16:17,340,WC2N 4EA,SW1V 4QQ,510,15,6,2,1.5,Yes,80,No,530089,180768,528924,178440
1/5/2008 16:31,198,W1H 1DG,SW1V 4QQ,450,15,5,2,1.5,Yes,120,No,527601,181753,528924,178440
1/5/2008 16:36,356,NW1 8QR,W10 6HQ,535,15,6,2,2,Yes,80,No,528830,184032,524190,181567
1/5/2008 16:38,157,E6 5LX,E7 8NW,430,15,5,1,1.5,No,120,Yes,542887,181517,541428,184515
1/5/2008 16:45,197,EC4Y 8DT,SW1V 4QQ,500,15,5,2,1.5,Yes,120,Yes,531591,181146,528924,178440
1/5/2008 16:46,61,EC4Y 1DE,SE1 2BN,460,15,4,2,1.5,No,120,Yes,531605,181157,534057,179682
1/5/2008 16:47,5,WC1R 4PF,SW1V 4QQ,430,15,4,1,1.5,Yes,120,Yes,530702,181789,528924,178440
1/5/2008 17:03,176,N2 9EY,NW5 2QH,465,15,5,1,2,No,300,No,527830,189608,529248,185213
1/5/2008 17:03,221,E1 1LN,SE1 2BN,505,15,5,2,2,No,120,Yes,534063,181310,534057,179682
1/5/2008 17:10,23,NW1 8NY,W10 6HQ,515,15,4,1,2,Yes,300,Yes,528941,184342,524190,181567
1/5/2008 17:11,146,EC1R 4RL,SE1 2BN,340,15,5,1,1.5,Yes,40,No,531198,182492,534057,179682
1/5/2008 17:19,73,TW1 3AW,SW18 1NN,425,15,4,2,2,No,40,Yes,516617,173615,525155,175180
1/5/2008 17:38,10,W3 7JT,SW18 1NN,300,15,4,1,1.5,No,40,No,520898,180071,525155,175180
1/5/2008 17:44,315,W1F 0QA,SW1P 3AU,515,15,6,1,2,No,80,Yes,529509,181083,529902,179641
1/5/2008 18:02,313,SW1W 8BU,SW18 1NN,475,15,6,1,2,No,40,Yes,528064,178394,525155,175180
1/5/2008 18:24,74,WC2H 8EG,SW1V 4QQ,375,15,4,2,2,No,40,No,530136,181426,528924,178440
1/5/2008 18:29,318,SE1 9NL,SW1V 4QQ,485,15,6,1,2,No,120,No,531301,180367,528924,178440
1/5/2008 18:33,354,SE1 1NP,SW1P 3AU,495,15,6,2,2,Yes,40,No,532585,180024,529902,179641
1/5/2008 18:40,167,W1U 5JN,SW1V 4QQ,535,15,5,1,2,Yes,300,Yes,528304,181907,528924,178440
1/5/2008 18:45,55,W4 5LF,W10 6HQ,540,15,4,2,1.5,Yes,300,Yes,520577,178923,524190,181567
1/5/2008 18:59,337,EC3A 8AH,SW1P 3AU,520,15,6,2,1.5,Yes,40,Yes,533237,181231,529902,179641
1/5/2008 19:00,69,SE27 9QY,CR7 8LE,505,15,4,2,2,Yes,120,Yes,533035,171570,532714,168302
1/5/2008 19:05,344,WC1N 3AP,SW1V 4QQ,590,15,6,2,1.5,Yes,300,No,530342,181922,528924,178440
1/5/2008 19:11,152,EC1M 5NA,NW5 2QH,460,15,5,1,1.5,Yes,300,No,531674,181950,529248,185213
1/5/2008 19:31,208,EC2A 3PE,E2 0RY,490,15,5,2,1.5,No,300,No,533214,182566,535652,182961
1/5/2008 19:34,344,SE23 2NE,CR7 8LE,590,15,6,2,1.5,Yes,300,No,535503,172939,532714,168302
1/5/2008 19:35,350,EC4Y 8BH,SE1 2BN,510,15,6,2,1.5,No,120,No,531446,181153,534057,179682
1/5/2008 19:50,26,SE26 4BG,SE8 3JD,325,15,4,1,2,No,40,No,534883,172132,537175,177885
1/5/2008 20:02,194,WC1H 8JG,SW1V 4QQ,390,15,5,2,1.5,Yes,40,No,530516,182647,528924,178440
1/5/2008 20:13,356,TW9 3AH,W4 3PH,535,15,6,2,2,Yes,80,No,518891,177662,519585,177640
1/5/2008 20:21,319,KT4 7NY,SW18 1NN,595,15,6,1,2,No,300,Yes,521892,166332,525155,175180
1/5/2008 20:39,203,E11 3NJ,N17 6QA,460,15,5,2,1.5,No,80,Yes,539588,185987,533788,189994
1/5/2008 20:43,163,SW1X 7NR,W10 6HQ,455,15,5,1,2,Yes,80,Yes,528177,179652,524190,181567
1/5/2008 20:45,73,E1 7EX,SW1P 3AU,425,15,4,2,2,No,40,Yes,533646,181398,529902,179641
1/5/2008 21:00,152,EC1A 9EJ,E2 0RY,460,15,5,1,1.5,Yes,300,No,531931,181743,535652,182961
1/5/2008 21:03,53,WC1B 5BP,SW1P 3AU,480,15,4,2,1.5,Yes,120,Yes,530106,181797,529902,179641
1/5/2008 21:03,310,SE20 8RZ,SE8 3JD,505,15,6,1,2,Yes,120,No,534952,170567,537175,177885
1/5/2008 21:06,363,W1F 0QA,SW1V 4QQ,565,15,6,2,2,No,80,Yes,529509,181083,528924,178440
1/5/2008 21:10,302,SE1 1NH,SW1P 3AU,460,15,6,1,1.5,No,120,No,532627,180096,529902,179641
1/5/2008 21:21,15,SW15 1JN,SW12 9HD,470,15,4,1,1.5,No,300,Yes,523931,175760,528739,173080
1/5/2008 21:22,166,SE22 0RR,SW12 9HD,425,15,5,1,2,Yes,120,No,534741,174492,528739,173080
1/5/2008 21:34,346,E3 2DA,SE8 3JD,450,15,6,2,1.5,No,40,No,536716,182749,537175,177885
1/5/2008 21:44,368,SW12 9AU,SW18 1NN,595,15,6,2,2,No,300,No,528538,173271,525155,175180
1/5/2008 21:49,209,N1 8EQ,E2 0RY,465,15,5,2,2,Yes,40,Yes,531505,183277,535652,182961
1/5/2008 21:52,306,E16 1EN,E7 8NW,445,15,6,1,2,Yes,40,No,539725,181759,541428,184515
1/5/2008 21:53,17,W1T 1DG,SW1P 3AU,395,15,4,1,2,Yes,40,Yes,529584,181554,529902,179641
1/5/2008 21:53,166,SW19 3NW,KT2 5AU,425,15,5,1,2,Yes,120,No,524772,169692,517917,170243
1/5/2008 21:54,366,SE4 1TF,E2 0RY,535,15,6,2,2,No,120,No,536707,176090,535652,182961
1/5/2008 21:55,343,SE11 5JA,SW1V 4QQ,640,15,6,2,1.5,Yes,300,Yes,530677,177967,528924,178440
1/5/2008 21:57,224,N1 9AP,NW5 2QH,515,15,5,2,2,No,300,No,530270,183166,529248,185213
1/5/2008 21:57,338,NW3 2QE,NW5 2QH,470,15,6,2,1.5,Yes,40,No,527275,185569,529248,185213
1/5/2008 22:15,296,E6 3BD,E2 0RY,540,15,6,1,1.5,Yes,300,No,541936,183350,535652,182961
1/5/2008 22:18,168,EC3A 7BH,SE1 2BN,485,15,5,1,2,Yes,300,No,533247,181385,534057,179682
1/5/2008 22:19,15,SE1 8DP,SW1V 4QQ,470,15,4,1,1.5,No,300,Yes,531609,180231,528924,178440
1/5/2008 22:30,69,KT2 7PX,KT2 5AU,505,15,4,2,2,Yes,120,Yes,519504,170070,517917,170243
1/5/2008 22:32,315,SW11 1RU,SW12 9HD,515,15,6,1,2,No,80,Yes,527337,175463,528739,173080
1/5/2008 22:37,79,EC4Y 8JJ,SW1P 3AU,545,15,4,2,2,No,300,Yes,531472,181029,529902,179641
1/5/2008 22:39,31,E1W 2PN,SE1 2BN,495,15,4,1,2,No,300,Yes,534601,180050,534057,179682
1/5/2008 22:52,208,BR3 1AG,SE8 3JD,490,15,5,2,1.5,No,300,No,537275,169398,537175,177885
1/5/2008 22:53,289,WD7 7NP,NW5 2QH,470,15,6,1,1.5,Yes,40,Yes,516343,199846,529248,185213
1/5/2008 22:54,354,EC4Y 1DG,SE1 2BN,495,15,6,2,2,Yes,40,No,531563,181154,534057,179682
1/5/2008 22:56,25,WC2H 8LE,SW1V 4QQ,375,15,4,1,2,No,40,Yes,530012,181278,528924,178440
1/5/2008 23:00,51,W1D 6DJ,SW1V 4QQ,460,15,4,2,1.5,Yes,80,Yes,529683,180788,528924,178440
1/5/2008 23:01,366,W9 1EH,W10 6HQ,535,15,6,2,2,No,120,No,526115,182409,524190,181567
1/5/2008 23:23,338,W1J 6NL,SW1V 4QQ,470,15,6,2,1.5,Yes,40,No,528823,180759,528924,178440
1/5/2008 23:27,223,W1H 4NX,SW1V 4QQ,565,15,5,2,2,No,300,Yes,527421,181640,528924,178440
1/5/2008 23:28,173,EC1R 3AN,NW5 2QH,455,15,5,1,2,No,120,Yes,531431,182157,529248,185213
1/5/2008 23:29,25,EC1A 9JU,SE1 2BN,375,15,4,1,2,No,40,Yes,531775,181646,534057,179682
1/5/2008 23:34,310,WC1H 8BS,SW1V 4QQ,505,15,6,1,2,Yes,120,No,530217,182638,528924,178440
1/5/2008 23:44,70,EC4M 7DZ,SE1 2BN,455,15,4,2,2,Yes,120,No,531995,181242,534057,179682
1/5/2008 23:46,296,SE25 5AG,CR7 8LE,540,15,6,1,1.5,Yes,300,No,533975,168237,532714,168302
1/5/2008 23:47,219,SW1W 8EZ,SW1P 3AU,485,15,5,2,2,No,80,Yes,528119,178861,529902,179641
1/6/2008 0:00,299,E14 3DT,SE8 3JD,490,15,6,1,1.5,No,80,Yes,538089,178257,537175,177885
1/6/2008 0:02,218,W1U 7HS,NW5 2QH,395,15,5,2,2,No,40,No,528199,181573,529248,185213
1/6/2008 0:04,209,N1 6BU,NW5 2QH,465,15,5,2,2,Yes,40,Yes,533016,182862,529248,185213
1/6/2008 0:13,292,NW5 2SG,W10 6HQ,460,15,6,1,1.5,Yes,80,No,529546,185145,524190,181567
1/6/2008 0:13,70,SW9 8HH,SW1P 3AU,455,15,4,2,2,Yes,120,No,531059,175364,529902,179641
1/6/2008 0:18,163,SW3 6NJ,SW1P 3AU,455,15,5,1,2,Yes,80,Yes,527216,178191,529902,179641
1/6/2008 0:19,54,N1 2DU,NW5 2QH,430,15,4,2,1.5,Yes,120,No,531734,184059,529248,185213
1/6/2008 0:22,303,WC2N 4ER,SW1P 3AU,570,15,6,1,1.5,No,300,Yes,530097,180673,529902,179641
1/6/2008 0:27,23,EC4V 6AA,SW1V 4QQ,515,15,4,1,2,Yes,300,Yes,531615,181136,528924,178440
1/6/2008 0:29,67,WC1X 8TX,SE1 2BN,485,15,4,2,2,Yes,80,Yes,530872,182167,534057,179682
1/6/2008 0:30,318,SE1 1QN,SE1 2BN,485,15,6,1,2,No,120,No,532363,179705,534057,179682
1/6/2008 0:31,75,SW9 8HH,SW1V 4QQ,465,15,4,2,2,No,80,Yes,531059,175364,528924,178440
1/6/2008 0:32,338,SE15 3NX,SE1 2BN,470,15,6,2,1.5,Yes,40,No,534483,175739,534057,179682
1/6/2008 0:34,64,W1F 7HH,NW5 2QH,470,15,4,2,1.5,No,300,No,529326,181197,529248,185213
1/6/2008 0:38,199,E1 6LY,SW1P 3AU,560,15,5,2,1.5,Yes,300,Yes,533719,181724,529902,179641
1/6/2008 0:41,345,EC4A 3BQ,SE1 2BN,500,15,6,2,1.5,No,40,Yes,531469,181384,534057,179682
1/6/2008 0:44,315,WC1X 8QZ,NW5 2QH,515,15,6,1,2,No,80,Yes,530526,182746,529248,185213
1/6/2008 0:46,149,EC4Y 1DE,SE1 2BN,450,15,5,1,1.5,Yes,120,Yes,531605,181157,534057,179682
1/6/2008 0:48,209,N1 9AP,NW5 2QH,465,15,5,2,2,Yes,40,Yes,530270,183166,529248,185213
1/6/2008 0:54,341,EC1M 6BP,E2 0RY,580,15,6,2,1.5,Yes,120,Yes,531710,181823,535652,182961
1/6/2008 0:56,203,N5 1EA,NW5 2QH,460,15,5,2,1.5,No,80,Yes,531890,186122,529248,185213
1/6/2008 1:02,354,EC4Y 1AA,SE1 2BN,495,15,6,2,2,Yes,40,No,531207,181108,534057,179682
1/6/2008 1:04,348,E1 2QA,E2 0RY,490,15,6,2,1.5,No,80,No,535070,181209,535652,182961
1/6/2008 1:20,21,E15 4BQ,E2 0RY,455,15,4,1,2,Yes,120,Yes,538979,184356,535652,182961
1/6/2008 1:25,22,CR0 6BR,CR7 8LE,405,15,4,1,2,Yes,120,No,533129,166074,532714,168302
1/6/2008 1:29,63,SE19 1PF,SE8 3JD,520,15,4,2,1.5,No,300,Yes,533414,171009,537175,177885
1/6/2008 1:32,363,EC1M 5NA,SE1 2BN,565,15,6,2,2,No,80,Yes,531674,181950,534057,179682
1/6/2008 1:35,173,W1F 8SR,SW1V 4QQ,455,15,5,1,2,No,120,Yes,529390,181270,528924,178440
1/6/2008 1:47,25,EC3V 0BP,E2 0RY,375,15,4,1,2,No,40,Yes,533003,180866,535652,182961
1/6/2008 1:51,359,SE23 1JB,SE1 2BN,665,15,6,2,2,Yes,300,Yes,536658,173336,534057,179682
1/6/2008 1:56,7,E13 8EQ,SE8 3JD,490,15,4,1,1.5,Yes,300,Yes,540092,182088,537175,177885
1/6/2008 1:58,340,SW10 0PL,SW1P 3AU,510,15,6,2,1.5,Yes,80,No,526285,177138,529902,179641
1/6/2008 2:14,153,N1 1ER,E2 0RY,370,15,5,1,1.5,No,40,Yes,531310,184106,535652,182961
1/6/2008 2:15,367,E1 1LN,E2 0RY,645,15,6,2,2,No,300,Yes,534063,181310,535652,182961
1/6/2008 2:22,340,WC2B 5JS,SW1V 4QQ,510,15,6,2,1.5,Yes,80,No,530518,180960,528924,178440
1/6/2008 2:39,59,WC2R 3JJ,SW1P 3AU,440,15,4,2,1.5,No,80,Yes,531071,181014,529902,179641
1/6/2008 2:44,195,N17 6QA,NW5 2QH,480,15,5,2,1.5,Yes,80,Yes,533788,189994,529248,185213
1/6/2008 2:52,209,N1 6EB,E2 0RY,465,15,5,2,2,Yes,40,Yes,532902,182695,535652,182961
1/6/2008 2:55,355,NW3 2QE,W10 6HQ,585,15,6,2,2,Yes,80,Yes,527275,185569,524190,181567
1/6/2008 2:59,351,NW5 2QH,NW5 2QH,620,15,6,2,1.5,No,300,Yes,529248,185213,529248,185213
1/6/2008 3:02,342,SE16 2HB,SE1 2BN,530,15,6,2,1.5,Yes,120,No,534742,178789,534057,179682
1/6/2008 3:06,197,NW1 1HB,SW1P 3AU,500,15,5,2,1.5,Yes,120,Yes,529716,183016,529902,179641
1/6/2008 3:11,341,N16 0LA,N17 6QA,580,15,6,2,1.5,Yes,120,Yes,533246,186570,533788,189994
1/6/2008 3:12,305,SE25 5EU,SW12 9HD,495,15,6,1,2,Yes,40,Yes,534357,167077,528739,173080
1/6/2008 3:17,145,TW9 1TJ,W4 3PH,390,15,5,1,1.5,Yes,40,Yes,517694,174702,519585,177640
1/6/2008 3:35,344,W1S 1PD,SW1V 4QQ,590,15,6,2,1.5,Yes,300,No,528990,180962,528924,178440
1/6/2008 3:45,360,WC1H 8JG,SW1P 3AU,615,15,6,2,2,Yes,300,No,530516,182647,529902,179641
1/6/2008 3:50,163,SW12 9HD,SW12 9HD,455,15,5,1,2,Yes,80,Yes,528739,173080,528739,173080
1/6/2008 4:02,356,W1H 5HE,W10 6HQ,535,15,6,2,2,Yes,80,No,527402,181468,524190,181567
1/6/2008 4:04,79,EC1M 5NA,SW1P 3AU,545,15,4,2,2,No,300,Yes,531674,181950,529902,179641
1/6/2008 4:15,343,SW11 3BW,SW18 1NN,640,15,6,2,1.5,Yes,300,Yes,527497,176369,525155,175180
1/6/2008 4:19,341,W1T 1QY,NW5 2QH,580,15,6,2,1.5,Yes,120,Yes,529605,181534,529248,185213
1/6/2008 4:24,221,WC2H 8LE,SW1P 3AU,505,15,5,2,2,No,120,Yes,530012,181278,529902,179641
1/6/2008 4:30,318,SW12 9HD,SW18 1NN,485,15,6,1,2,No,120,No,528739,173080,525155,175180
1/6/2008 4:43,345,N5 1EA,NW5 2QH,500,15,6,2,1.5,No,40,Yes,531890,186122,529248,185213
1/6/2008 4:43,73,EC1M 6AW,SE1 2BN,425,15,4,2,2,No,40,Yes,531859,181875,534057,179682
1/6/2008 4:43,356,W1W 6YB,NW5 2QH,535,15,6,2,2,Yes,80,No,529087,181797,529248,185213
1/6/2008 4:45,307,N4 2DE,N17 6QA,535,15,6,1,2,Yes,80,Yes,532006,187461,533788,189994
1/6/2008 4:51,316,NW5 2QH,W10 6HQ,465,15,6,1,2,No,80,No,529248,185213,524190,181567
1/6/2008 5:04,194,WC2H 0EA,SW1V 4QQ,390,15,5,2,1.5,Yes,40,No,529827,181231,528924,178440
1/6/2008 5:09,20,EC1A 9LB,SE1 2BN,385,15,4,1,2,Yes,80,No,531750,181642,534057,179682
1/6/2008 5:19,219,E1 1LN,SE1 2BN,485,15,5,2,2,No,80,Yes,534063,181310,534057,179682
1/6/2008 5:33,293,WC2E 7DN,SW1P 3AU,530,15,6,1,1.5,Yes,120,Yes,530558,180873,529902,179641
1/6/2008 5:34,293,EC1A 9PT,SW1P 3AU,530,15,6,1,1.5,Yes,120,Yes,531732,181700,529902,179641
1/6/2008 5:41,7,W3 9NX,W4 3PH,490,15,4,1,1.5,Yes,300,Yes,519924,180199,519585,177640
